classification,title,category,ave_rating,num_ratings,reviews_total_5_stars,reviews_total_4_stars,reviews_total_3_stars,reviews_total_2_stars,reviews_total_1_stars,seller_name,seller_rating,ships_on_time,chat_response_rate,price,reviews,sentiment
Fake,JBL Boombox Portable Bluetooth Waterproof Speaker with Powerbank,"Audio,Portable Speakers,Wireless and Bluetooth Speakers",0,0,0,0,0,0,0,pT8JDUdy,,,Not enough ratings,554.47,"Functionality:works good,
 Quality:sound isn't that good. sounds really cheap, not satisfied!! sound 2 of 5 stars only. better spend more money. people who say the sound is good, might even don't know what quality is...
 Material:solid and stable 👍",Negative
Legit,BATH N BODY WORKS Fairytale 236ml,"Beauty,Fragrances,Women",5,9,9,0,0,0,0,Watsons,0.99,0.99,0.99,921.6,"Value for Money:10/10

 Scent:fruity mabango

 Longevity:long lasting lalo pag may lotion na partnerMagical fragrance, love it!, Beautiful packaging, perfect for gifting!, Fairytale dreams come true with this fragrance!, Enchanting scent, my new favorite!,",Positive
Legit,BATH N BODY WORKS Pure Wonder 236ml,"Beauty,Fragrances,Women",5,6,6,0,0,0,0,Watsons,0.99,0.99,0.99,921.6,"Value for Money: got it with discount for 5.5 promo
 Scent:love the scent
 Longevity:last 8 hours",Positive
Legit,BATH N BODY WORKS Beach Nights 236ml,"Beauty,Fragrances,Women",5,5,5,0,0,0,0,Watsons,0.99,0.99,0.99,921.6,"Fairytale dreams come true with this fragrance!, Enchanting scent, my new favorite!, Beautiful packaging, perfect for gifting!,",Positive
Legit,BATH N BODY WORKS Gs Gingham Blue + Champagne Toast 236ml,"Beauty,Fragrances,Women",5,13,13,0,0,0,0,Watsons,0.99,0.99,0.99,1987.2,"Magical fragrance, love it!, Enchanting scent, my new favorite!, Beautiful packaging, perfect for gifting!, Fairytale dreams come true with this fragrance!,",Positive
Legit,BATH N BODY WORKS Gingham Blue 236ml,"Beauty,Fragrances,Women",5,19,19,0,0,0,0,Watsons,0.99,0.99,0.99,921.6,Nice,Positive
Legit,Sweet Night 236ml New Arrival Fragrance Mist,"Beauty,Fragrances,Women",4.9,30110,28310,753,420,189,438,Sweet Night,0.97,0.99,1,99,"Value for Money:10/10

 Scent:fruity mabango

 Longevity:long lasting lalo pag may lotion na partnerMagical fragrance, love it!, Beautiful packaging, perfect for gifting!, Fairytale dreams come true with this fragrance!, Enchanting scent, my new favorite!,",Positive
Legit,Sweet Night Signature Vanilla Collection Fine Fragrance Mist 236ML,"Beauty,Fragrances,Women",4.9,63851,61076,1315,661,255,544,Sweet Night,0.97,0.99,1,95,I received a different item,Positive
Legit,VICTORIA SECRET Bare Vanilla 250ml,"Beauty,Fragrances,Women",5,152,151,0,1,0,0,Watsons,0.99,0.99,0.99,1056,sweet girly scents. love it!,Positive
Legit,VICTORIA SECRET Pure Seduction 250ml,"Beauty,Fragrances,Women",5,49,48,1,0,0,0,Watsons,0.99,0.99,0.99,1056,"I am absolutely thrilled with my Bath and Body Works Gingham perfume order! The fragrance is delightful, long-lasting, and exactly what I was hoping for. The packaging was secure, and the delivery was prompt. A definite 5-star experience that I would highly recommend..",Positive
Legit,VICTORIA SECRET Love Spell 250ml,"Beauty,Fragrances,Women",5,44,44,0,0,0,0,Watsons,0.99,0.99,0.99,1056,"Value for Money:  10/10
 Scent:  10/10
 Longevity:  10/10",Positive
Legit,VICTORIA SECRET Aqua Kiss 250ml,"Beauty,Fragrances,Women",4.9,10,9,1,0,0,0,Watsons,0.99,0.99,0.99,1056,"Luxurious and invigorating aroma., Makes showering a delightful experience., A must-have for bath time indulgence., Refreshing scent for everyday use.,",Positive
Legit,BENCH- TDQ0060 Francine Diaz Spring Day EDT,"Beauty,Fragrances,Women",5,488,474,10,3,1,0,Bench,0.99,0.99,1,389,sweet girly scents. love it!,Positive
Legit,Body Fantasies Signature Fresh White Musk Body Mist 94ml,"Beauty,Fragrances,Women",4.9,1300,1233,29,20,6,12,Body Fantasies PH,0.98,1,1,224.1,"Leaves skin feeling soft and smooth, Perfect size for travel or on-the-go, Refreshing scent for everyday use, Great value for the price, Long-lasting fragrance that lingers throughout the day, The fragrance is so uplifting and invigorating,",Positive
Legit,Victoria's Secret Secret Temptation Body Mist 250ml,"Beauty,Fragrances,Women",5,2,2,0,0,0,0,Robinsons Department Store,0.97,0.99,1,1250,"Perfect size for travel or on-the-go, The fragrance is so uplifting and invigorating, Long-lasting fragrance that lingers throughout the day, Refreshing scent for everyday use, Great value for the price,",Positive
Legit,Victoria's Secret Fine Fragrance Mist 8.4 FL OZ / 250 mL - Made in USA,"Beauty,Fragrances,Women",4.8,33,31,0,0,0,2,KEIMAV OFFICIAL,0.93,1,1,899,"Value for Money:cheaper than bath and body works boutique

 Scent:I love the scent, this is one of my favorites.

 Longevity:It lasts for more than 6 hours.",Positive
Legit,Victoria's Secret Secret Rush Body Mist 250ml,"Beauty,Fragrances,Women",5,2,2,0,0,0,0,Robinsons Department Store,0.97,0.99,1,1250,"f
 Scent:  cmdndjejdjdjdjdjd",Positive
Legit,Body Fantasies Island Passion Flower 236ml,"Beauty,Fragrances,Women",5,7,7,0,0,0,0,Body Fantasies PH,0.98,1,1,494.1,"Leaves skin feeling soft and smooth, Long-lasting fragrance that lingers throughout the day, Perfect size for travel or on-the-go, Long-lasting fragrance that lingers throughout the day,",Positive
Legit,Body Fantasies Black Cherry Dahlia 236ml,"Beauty,Fragrances,Women",5,14,14,0,0,0,0,Body Fantasies PH,0.98,1,1,494.1,"Leaves skin feeling soft and smooth, Perfect size for travel or on-the-go, Refreshing scent for everyday use, Great value for the price, Long-lasting fragrance that lingers throughout the day, The fragrance is so uplifting and invigorating,",Positive
Legit,Body Fantasies Midnight Orchid Body Mist 236ml,"Beauty,Fragrances,Women",4.9,152,149,0,1,0,2,Body Fantasies PH,0.98,1,1,494.1,"Great value for money, Long-lasting scent, Warm and comforting vanilla and spice, Elegant packaging, Long-lasting scent, Enchanting aroma of autumn blooms, Subtle and not overpowering, Pangmalakasang saya ang handog ng TNT for New Maya Users!

Get 100% cashback pag bumili ng P100 load for yourself sa Maya. Kaya download and upgrade na:

T&Cs apply. Users who qualify for the promo will receive their reward within 3 business days. DTI192508Great value for money, Long-lasting scent, Warm and comforting vanilla and spice, Subtle and not overpowering, Enchanting aroma of autumn blooms, Leaves a pleasant aroma, Ideal gift for loved ones,",Positive
Legit,Body Fantasies Signature Sweet Sunrise Body Mist 236ml,"Beauty,Fragrances,Women",4.9,350,333,7,3,2,5,Body Fantasies PH,0.98,1,1,494.1,"Scent:Smell like Spices Vanila and hint of chocolate pag natuyo na
 Longevity:3-4 hours

 Value for Money:Worth it",Positive
Legit,Perry Ellis 360 Degrees Red Women Mist 236ml,"Beauty,Fragrances,Women",5,1,1,0,0,0,0,Robinsons Department Store,0.97,0.99,1,799.2,"Perfect for everyday use, Refreshing and invigorating, Warm and comforting vanilla and spice, Great value for money,",Positive
Legit,Perry Ellis 360 Degrees Purple Women,"Beauty,Fragrances,Women",5,4,4,0,0,0,0,Robinsons Department Store,0.97,0.99,1,799.2,"Unique blend of almond and vanilla, Leaves a pleasant aroma, Exquisite fragrance for any occasion,",Positive
Legit,Guess Sexy Skin Mist Sweet Sugar Fragrance Mist 250ml,"Beauty,Fragrances,Women",5,4,4,0,0,0,0,Robinsons Department Store,0.97,0.99,1,995,"Thank you seller...........................
complete.............................................................................................",Positive
Legit,Victoria's Secret Love Spell Body Mist 250ml,"Beauty,Fragrances,Women",5,3,3,0,0,0,0,Robinsons Department Store,0.97,0.99,1,1250,"Great value for money, Long-lasting scent, Warm and comforting vanilla and spice, Elegant packaging, Long-lasting scent, Enchanting aroma of autumn blooms, Subtle and not overpowering, Pangmalakasang saya ang handog ng TNT for New Maya Users!

Get 100% cashback pag bumili ng P100 load for yourself sa Maya. Kaya download and upgrade na:

T&Cs apply. Users who qualify for the promo will receive their reward within 3 business days. DTI192508Great value for money, Long-lasting scent, Warm and comforting vanilla and spice, Subtle and not overpowering, Enchanting aroma of autumn blooms, Leaves a pleasant aroma, Ideal gift for loved ones,",Positive
Legit,BATH AND BODY WORKS Gingham 75ml,"Beauty,Fragrances,Women",4.9,67,64,0,2,0,1,Watsons,0.99,0.99,0.99,614.4,"Scent:Smell like Spices Vanila and hint of chocolate pag natuyo na
 Longevity:3-4 hours

 Value for Money:Worth it",Positive
Legit,Penshoppe Blown Away Must Be Love Body Spray - Perfume For Women 150ML,"Beauty,Fragrances,Women",5,889,875,8,4,1,1,Penshoppe,0.98,0.99,1,189,"Perfect for everyday use, Refreshing and invigorating, Warm and comforting vanilla and spice, Great value for money,  ",Positive
Legit,BATH N BODY WORKS Beach Nights 236ml,"Beauty,Fragrances,Women",5,5,5,0,0,0,0,Watsons,0.99,0.99,0.99,921.6,"The fine fragrance mist provides great coverage., The almond vanilla scent is simply divine., Elegant packaging, Long-lasting scent, Enchanting aroma of autumn blooms, Subtle and not overpowering, Pangmalakasang saya ang handog ng TNT for New Maya Users!

Get 100% cashback pag bumili ng P100 load for yourself sa Maya. Kaya download and upgrade na:

T&Cs apply. Users who qualify for the promo will receive their reward within 3 business days. DTI192508",Positive
Legit,BATH N BODY WORKS Gs Pure Wonder + Sweet Pea 236ml,"Beauty,Fragrances,Women",5,1,1,0,0,0,0,Watsons,0.99,0.99,0.99,1987.2,"Value for Money:affordable
 Scent:sweet, fresh, elegant, powdery
 Longevity:long lasting The fine fragrance mist provides great coverage., The almond vanilla scent is simply divine.,",Positive
Legit,Penshoppe Blown Away So Into You Fruity Floral Scent Body Spray - Perfume For Women 150ML,"Beauty,Fragrances,Women",5,1299,1274,19,1,0,5,Penshoppe,0.98,0.99,1,189,"From the moment I placed my order to the delivery, everything was smooth and efficient. The product arrived on time and exceeded my expectations in both quality and functionality. The attention to detail in the packaging and the prompt responses to my inquiries showed a high level of customer care. I highly recommend [Seller's Name/Company] to anyone looking for [specific product/service]. I will definitely be returning for future purchases!The almond vanilla scent is simply divine., The fine fragrance mist provides great coverage.,",Positive
Legit,Penshoppe Fruit Fave Watermelon Scent Body Spray - Perfume For Women 100ML,"Beauty,Fragrances,Women",4.9,2462,2403,30,12,4,13,Penshoppe,0.98,0.99,1,132,"Value for Money:yes

 Scent:mild

 Longevity:good
From the moment I placed my order to the delivery, everything was smooth and efficient. The product arrived on time and exceeded my expectations in both quality and functionality. The attention to detail in the packaging and the prompt responses to my inquiries showed a high level of customer care. I highly recommend  to anyone looking for ]. I will definitely be returning for future purchases!",Positive
Legit,FRESH Scentlab Wild Bombshell Fragrance Mist 88mL,"Beauty,Fragrances,Unisex",4.9,771,735,18,10,4,4,Watsons,0.99,0.99,0.99,129,"Value for Money:ok naman
 Scent:mabango di masakit sa ilong..
 Longevity:diko pa alam kung tatagalThe almond vanilla scent is simply divine.,",Positive
Legit,So In Love Deo Body Spray 100ml,"Beauty,Fragrances,Women",5,618,608,4,4,0,2,Watsons,0.99,0.99,0.99,129,"The fine fragrance mist provides great coverage., The almond vanilla scent is simply divine., Elegant packaging, Long-lasting scent, Enchanting aroma of autumn blooms, Subtle and not overpowering, Pangmalakasang saya ang handog ng TNT for New Maya Users!

Get 100% cashback pag bumili ng P100 load for yourself sa Maya. Kaya download and upgrade na:

T&Cs apply. Users who qualify for the promo will receive their reward within 3 business days. DTI192508",Positive
Legit,PENSHOPPE BLOWN AWAY SO INTO YOU BODY SPRAY 70ML,"Beauty,Fragrances,Women",5,157,154,1,1,0,1,Watsons,0.99,0.99,0.99,99,Legit. Mabilis deliver yung item. Mas mura pa diti dahil nakasale. Legit naman yung pabango at may barcode ng Watsons. Thank you seller.,Positive
Legit,Sweet Night 236ml Fine Fragrance Mist - Sweet Pea,"Beauty,Fragrances,Women",4.9,2850,2661,84,54,18,33,Sweet Night,0.97,0.99,1,99,"pic for coins hahaja
 Longevity:Smooth and silky texture., Luxurious packaging., Delicious vanilla scent!, Long-lasting fragrance., Subtle and not overpowering.,",Positive
Legit,PRETTY SECRET Body Mist Whipped Vanilla 120ml,"Beauty,Fragrances,Women",4.8,156,146,4,1,1,4,Watsons,0.99,0.99,0.99,149,"Makes a wonderful gift., Great value for the price., Luxurious packaging., Perfect size for travel.,",Positive
Legit,Elizabeth Arden Green Tea Cherry Blossom Fine Fragrance Body Mist 236ml,"Beauty,Fragrances,Women",4.9,2614,2488,68,32,9,17,Elizabeth Arden,0.98,1,1,514.54,"natry ko na yung bare vanilla before kaya binili ko sha ulitttLong-lasting fragrance., Makes a wonderful gift., Smooth and silky texture., Perfect size for travel., Leaves skin feeling soft and moisturized., Great value for the price., Luxurious packaging., Delicious vanilla scent!,",Positive
Legit,BENCH- TCB5100 White Daisies Wildflowers Body Spray 100ml,"Beauty,Fragrances,Women",4.9,117,110,3,1,1,2,Bench,0.99,0.99,1,120,"Luxurious packaging., Subtle and not overpowering., Great value for the price., Leaves skin feeling soft and moisturized.,",Positive
Legit,Jo Malone London Cologne Intense 100ml • Perfume,"Beauty,Fragrances,Unisex",5,11,11,0,0,0,0,Jo Malone London,0.96,1,1,13500,Legit. Mabilis deliver yung item. Mas mura pa diti dahil nakasale. Legit naman yung pabango at may barcode ng Watsons. Thank you seller.,Positive
Legit,Tom Ford Beauty Ombre Leather Eau De Parfum - Perfume,"Beauty,Fragrances,Unisex",5,14,14,0,0,0,0,Tom Ford Beauty,0.98,1,1,15400,"Sensual and alluring, Long-lasting scent, Luxurious and indulgent, Leaves a lasting impression,",Positive
Legit,Coach Floral Eau de Parfum 90ml,"Beauty,Fragrances,Women",5,21,21,0,0,0,0,Coach,0.97,1,1,7050,"Perfect for a night out, Luxurious and indulgent, Exudes confidence and femininity, Irresistible and seductive, Leaves a lasting impression, Long-lasting scent,",Positive
Legit,Elizabeth Arden White Tea Eau de Toilette Spray 100ml,"Beauty,Fragrances,Women",4.9,108,106,1,0,0,1,Elizabeth Arden,0.98,1,1,4000,Thank you watson🥰🥰🥰 ilang watson store ang pinunthan ko out pf stock ndw ang victoria secret sknila. May favorite scent ng victoria secret🥰🥰🥰,Positive
Legit,Lanvin Eclat d’Arpege Eau de Parfum 50ml,"Beauty,Fragrances,Women",4.9,89,86,1,2,0,0,Lanvin,0.95,1,1,4200,"Captivating fragrance, Irresistible and seductive, A must-have for Victoria Secret fans, Perfect for a night out, Exudes confidence and femininity, Makes you feel glamorous, Luxurious and indulgent,",Positive
Legit,100% Authentic Ariana Grande Cloud Eau De Parfum & Intense 100ml Long Lasting Perfume For Women Fruity&Floral Oriental Vanilla Notes,"Beauty,Fragrances,Women",5,11,11,0,0,0,0,OriginaI perfume,0.91,1,0.66,2243.87,"super bangooooo...
first time umorder and super satisfied ❤️❤️❤️❤️❤️❤️❤️
thank you so much po...
Long-lasting scent,",Positive
Legit,BATH N BODY WORKS Gs Fairytale + Japanese Cherry Blossom 236ml,"Beauty,Fragrances,Women",5,5,5,0,0,0,0,Watsons,0.99,0.99,0.99,1987.2,"Sensual and alluring, Long-lasting scent, Luxurious and indulgent, Leaves a lasting impression,",Positive
Legit,Victoria's Secret Love Spell Body Mist 250ml,"Beauty,Fragrances,Women",5,1,1,0,0,0,0,Robinsons Department Store,0.97,0.99,1,1250,"Leaves skin feeling soft, A must-have for VS fans, Elegant and sophisticated, Feminine and alluring,",Positive
Legit,Comme une Evidence Perfume Eau de Parfum EDP Spray 50ml by YVES ROCHER Fragrance for Women,"Beauty,Fragrances,Women",4.8,31,26,3,2,0,0,Yves Rocher,0.99,1,1,1799,"Leaves skin feeling soft, Refreshing and light, Great for everyday use, A must-have for VS fans,",Positive
Legit,Fiona Cologne Youthful Bliss 100 ml x 2,"Beauty,Fragrances,Women",4.9,158,154,1,2,0,1,LazMart,0.97,0.99,1,95.75,"A must-have for VS fans, Feminine and alluring, Leaves skin feeling soft, Refreshing and light,",Positive
Legit,CUCUMBER MELON INSPIRED PERFUME / OILBASED/ 85 ML,"Beauty,Fragrances,Women",4.9,2203,2121,35,19,9,19,SCOTT PERFUME COLLECTION,0.98,1,,109,"Value for Money:10/10 mura naman and legit

 Scent:sweet scent

 Longevity:good for 2-3 months I guess, depende sa gamit mo.",Positive
Legit,Couple Legit Romantic Party Intimate Fragrances Inner Perfume Oil Fragrance Women Underwear Perfumes,"Beauty,Fragrances,Women",5,404,398,2,2,1,1,Unicorn.PH,0.95,0.97,1,55,"hindi ganon kabango. akala ko. konting spray mo lang ok na kc original, hindi pala... d rin magtatagal ang bango",Positive
Legit,J SPRAY fregrance deo spray 60ml ( ido ) love fantasy ( be with you ),"Beauty,Fragrances,Women",5,3,3,0,0,0,0,S.U Online Shop,1,,1,90,"Leaves skin feeling soft, A must-have for VS fans, Elegant and sophisticated, Feminine and alluring,",Positive
Fake,💯✅ORIGINAL Victoria's Fleur perfume new package victoria secret Baby Fragrance Mist vf PERFUMES BODY MIST 236ml,"Beauty,Fragrances,Women",4.9,10947,10473,186,124,58,106,DMakeup.ph,0.97,0.99,1,66.29,"🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😘😘😘😘😘😘😘😘😏😏😘😘😘😘😘😘😘😘😘😘😘😏🥰🥰🥰🥰thank you seller🥰🥰🥰🥰🥰
 Scent:10 ang bango
 Longevity:ttry plang ko plng
Value6 for Money：worth the price",Negative
Fake,"💯✅ORIGINAL Victoria's Fleur Fragrance Mist Perfume Pabango(Candy Baby, Cake Confetti,Bare Vanilla La Crème,24K Coconut,Honeysuckle Peach Tea,Hot Cocoa & Cream,Champagne Sprinkle,In the Stars,Nuit Blanche for Men) 236ml","Beauty,Fragrances,Women",4.9,104,101,1,0,1,1,DMakeup.ph,0.97,0.99,1,78.32,"kumpleto n ok nmn po lahat ng dumating na order ko.... mabango sya... hndi ko lang alang long lasting ung amoy nya... malalaman ko a Sa mga susunod na Araw ...

but anyway... thank you Kay seller n rider ngdala..
order ako ulit if ok cya....",Negative
Fake,💯✅ORIGINAL Styleclub Victoria's Fleur perfume new package victoria secret Baby Fragrance Mist vf PERFUMES BODY MIST GOOD QUALITY FLAVORS 236ml,"Beauty,Fragrances,Women",4.9,8751,8421,139,76,37,78,SLove.PH,0.98,0.99,0.97,66.29,"Long-lasting scent, Perfect for everyday use, Makes me feel confident, Luxurious packaging,
thank you so much seller for this product na super bango at long last pa maayos ang packaging at safe dumating nman po at wala pong damage ang product Salamat na marami po ❤️❤️ bili ulit ako sa shop Nato ibang pabango nman ❤️❤️",Negative
Fake,『BUY 1 TAKE 1』Victoria's Fleur perfume new package victoria secret Baby Fragrance Mist vf PERFUMES BODY MIST 236ml,"Beauty,Fragrances,Women",4.9,5463,5143,106,86,46,82,MCY Beauty,0.97,0.99,0.99,99,"Received compliments when wearing it, Great value for money, Great value for money, Great value for money, Great value for money,",Negative
Fake,Sweet Moon BUY1 TKAE1 Perfume Women's Perfume Spray with Long-Lasting Fragrance For Woman 88ML pabango perfume For Women,"Beauty,Fragrances,Women",4.9,5718,5507,91,43,24,53,Sweet Moon.PH,0.97,0.99,1,47.97,"Feels light and airy, Perfect for everyday use, Perfect for everyday use, Perfect for everyday use, Perfect for everyday use,",Negative
Fake,Couple Legit Romantic Party Intimate clothes Inner Perfume Oil Women Underwear Perfume Menstrual Period Perfume,"Beauty,Fragrances,Women",4.9,1829,1729,24,22,17,37,Sweet Moon.PH,0.97,0.99,1,28.39,"🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😘😘😘😘😘😘😘😘😏😏😘😘😘😘😘😘😘😘😘😘😘😏🥰🥰🥰🥰thank you seller🥰🥰🥰🥰🥰
 Scent:10 ang bango
 Longevity:ttry plang ko plng
Value6 for Money：worth the price",Negative
Fake,Story Of Love Perfume For Woman Long Lasting 88ML Perfume and Body Lotion lasting Body Mist set,"Beauty,Fragrances,Women",4.9,1851,1782,27,25,4,13,Sweet Moon.PH,0.97,0.99,1,96.92,"Scent:super bango nakakaadik
 Longevity:long lasting talaga sya
 Value for Money:worth it
nakakaadik yung amoy grabe, Long-lasting and refreshing scent, Perfect for everyday use👍",Negative
Fake,Sweet Moon English Pear & Freesia Cologne Spray Perfume For Women Limited Edition 100ml Long Lasting,"Beauty,Fragrances,Women",0,0,0,0,0,0,0,Sweet Moon.PH,0.97,0.99,1,369,"Feels light and non-greasy on the skin, Feels light and non-greasy on the skin, Feels light and non-greasy on the skin, Indulge in the sweet and fruity aroma,",Negative
Fake,Red Pomegranate Women'S Perfume Fruity Scent Elegant Sensual Fresh Long Lasting Fragrance 80ml Body Spray,"Beauty,Fragrances,Women",4,1,0,1,0,0,0,Sweet Moon.PH,0.97,0.99,1,199,"SUPER LEGIT! I LOVE THE SCENTS. 75 PESOS EACH KO LANG MABILI.
Luxurious and elegant fragrance, Indulge in the sweet and fruity aroma, Perfect for everyday use,",Negative
Fake,【BUY 1 TAKE 1】Far Away Perfume Floral Fragrance EAU DE Toilette Long Lasting for Women Perfume 50ML,"Beauty,Fragrances,Women",4.8,1667,1532,37,35,15,48,JOYSEE BEAUTY,0.95,0.99,1,52,"Long-lasting and refreshing scent, Perfect for everyday use, Indulge in the sweet and fruity aroma,",Negative
Fake,【BUY 1 TKAE 1】Sweet Night Cocoailishi perfume Colorful Shimmer Body Mist Perfume 50ml For Men Women gift,"Beauty,Fragrances,Women",4.8,346,324,5,6,5,6,JOYSEE BEAUTY,0.95,0.99,1,38,"Leaves a trail of heavenly scent, Long-lasting scent that lingers all day, Delightful and playful scent, Feels luxurious and elegant,",Negative
Fake,【BUY 1 TAKE1】Butterfly Girl Miss Perfume for Ladies Perfect Gift Fragrance Colorful Shimmer Body Mist Long Lasting Fragrance 50ML,"Beauty,Fragrances,Women",4.1,9,7,0,0,0,2,JOYSEE BEAUTY,0.95,0.99,1,31.32,"Feels light and non-greasy on the skin, Deliciously scented fragrance mist, Leaves a lingering scent all day, Exquisite packaging, perfect as a gift, Leaves a lingering scent all day, Exquisite packaging, perfect as a gift, A must-have for perfume lovers, Long-lasting and refreshing scent, Luxurious and elegant fragrance, Perfect for everyday use,  ",Negative
Fake,DMAKEUP.PH Victoria's Fleur perfume new package Victoria secret Baby Fragrance Mist vf PERFUMES BODY MIST 236ml,"Beauty,Fragrances,Women",5,104,102,1,0,1,0,DMakeup.ph,0.97,0.99,1,71.32,"A must-have for perfume lovers, Perfect for everyday use, Long-lasting and refreshing scent,  ",Negative
Fake,【2PCS】100% Original Victoria Secret Perfume 250ml Long Lasting 24 Hours Victoria S Secret Perfume For Women Victoria's Secret Perfume For Men Victorias Secret Perfume For Teenager Girls Perfume For Woman Perfume For Man Love Spell Vanilla Lace-COD-11,"Beauty,Fragrances,Women",4.8,1537,1434,44,21,6,32,Victoria's Secret perfume Shop,0.96,1,1,116.5,"Deliciously scented fragrance mist, Luxurious and elegant fragrance, Leaves a lingering scent all day, Long-lasting and refreshing scent, Feels light and non-greasy on the skin, Indulge in the sweet and fruity aroma, Perfect for everyday use,  ",Negative
Fake,【3PCS】100% Original Victoria Secret Perfume 250ml Long Lasting 24 Hours Victoria S Secret Perfume For Women Victoria's Secret Perfume For Men Victorias Secret Perfume For Teenager Girls Perfume For Woman Perfume For Man Love Spell Vanilla Lace-188,"Beauty,Fragrances,Women",4.7,126,109,9,3,1,4,Victoria's Secret perfume Shop,0.96,1,1,69,"Long-lasting and refreshing scent, Perfect for everyday use.  ",Negative
Fake,ORIGINAL Bath & Body Works Fragrance Mist | Gingham GORGEOUS,"Beauty,Fragrances,Women",5,66,65,1,0,0,0,Monella Cat Shoppe,0.99,1,1,150,"Perfect for everyday use, Luxurious and elegant fragrance, A must-have for perfume lovers, Exquisite packaging, perfect as a gift,  ",Negative
Fake,100% authentic DARK KISS Mist by Bath and Body Works Original Fragrance 236ml,"Beauty,Fragrances,Women",4.8,244,219,9,5,2,9,BETTERRBUYSPH01,0.93,0.96,0.88,145.87,"Scent:sweet na clean girl ang atake
 Longevity:The scent is not overpowering, High-quality perfume,",Negative
Fake,Trendyyy INTO THE NIGHT Bath and Body Works 236ml Authentic Perfume Mist with Barcode Goodvibin09,"Beauty,Fragrances,Women",4.9,44,43,0,0,0,1,Goodvibin09,0.96,0.87,0.66,125,"High-quality perfume, Perfect for everyday use, Refreshing and light scent, Received many compliments, Long-lasting fragrance, Smells amazing!,",Negative
Fake,Into the Night Bath and Body Works - Decant from US / Canada [10ml],"Beauty,Fragrances,Women",5,1,1,0,0,0,0,Hooray Online Shop,0.75,1,,75,"Perfect for everyday use,",Negative
Fake,#BENCH bratplash cologne 100ml/50ml sold per.pc.,"Beauty,Fragrances,Women",4.9,449,434,7,1,2,5,Lizzyonlineshop,0.99,0.99,0.95,149,dumating na po ang ganda po at ang kapal ok naman lahat ng order ko good ang quality ok ang kulay kumpleto sila thank you seller sa uulitin po,Negative
Fake,Original CLOUD by ARIANA GRANDE Perfume 236ml | Imported from Canada perfume mist,"Beauty,Fragrances,Women",5,6,6,0,0,0,0,AEstorehouse,0.98,0.91,0.4,52.8,"Received many compliments, Great value for money, Long-lasting fragrance, High-quality perfume, Love the new packaging!, Refreshing and light scent,",Negative
Fake,Ch4n3l N5 Perfume for Women AAA Fragrance,"Beauty,Fragrances,Women",5,12,12,0,0,0,0,THAI AUTHENTIC BEAUTY468139,0.95,0.99,1,333.83,"Scent:super bango at sulit na sha pang matagalan na Refreshing scent for everyday use.,",Negative
Fake,100ml Change channel Perfume for women,"Beauty,Fragrances,Women",5,6,6,0,0,0,0,Fragrance Store,0.95,1,0.88,100,"Refreshing scent for everyday use., Long-lasting fragrance., Great value for money!, So happy with my purchase!, Smells amazing!, Makes me feel confident and beautiful., Love the new packaging!, Makes me feel confident and beautiful., Perfect size for travel.,",Negative
Fake,Araina's secret thank u next sweetkiss 100ml perfume,"Beauty,Fragrances,Women",5,3,3,0,0,0,0,Fragrance Store,0.95,1,0.88,120,okay sana kaso mali ung ibinigay na order ko btw thanks seller and kay kua rider basta next time kung anu po ung order pakisundin nlang para po walang issue..,Negative
Fake,COD Sauvage Perfume EDP Wilderness Men's Perfume Classic Eau De Long Lasting Notes Men's Fragrance Natural Fresh Wood Cologne Scent Original 50ML (Authentic American Tester),"Beauty,Fragrances,Women",4.5,82,70,2,0,2,8,Manila Factory,0.92,1,1,188,"Ok lang sya hnd nga masyadong malakas ung amoy,,,mabilis din mawala amoy pero ganun talaga mura lanv nmn sya. Dalawa ung nabili ko buy 1 take one.",Negative
Fake,Versace Man Eau Fraiche Eau de Toilette for Men100ml (AUTHENTIC OVERRUN PERFUME FROM ORIGINAL MANUFACTURER),"Beauty,Fragrances,Women",4.7,31,27,0,2,1,1,PIRMA,0.95,1,1,299,"Refreshing scent for everyday use., The mist is so fine and even., Smells amazing!, Great value for money!,",Negative
Fake,Versace CRYSTAL NOIR Eau de PARFUM NATURL SPRAY Perfume for Women 90 ML(AUTHENTIC OVERRUN PERFUME FROM ORIGINAL MANUFACTURER),"Beauty,Fragrances,Women",4.1,11,8,0,1,0,2,Mori Fashion,0.95,1,1,299,"Scent:very nice scent
 Value for Money:worth the price
 Longevity:long",Negative
Fake,Authentic Victoria's Secret Bare Vanilla 10 ml (1 piece) Fragrance Mist from USA,"Beauty,Fragrances,Women",4.8,139,128,2,2,2,5,THE WELLNESS PORTAL,0.94,1,1,55,"mabango po sya.
thabkyou sellerGood value for money, Long-lasting fragrance, Perfect for special occasions,",Negative
Fake,Refined Original High Quality Victoria's Secret Aqua Kiss Scent Perfume 250ml,"Beauty,Fragrances,Women",0,0,0,0,0,0,0,goody09,,,,99,very nice ang scent Niya ❤️👍👍,Negative
